pathway	pval	padj	log2err	ES	NES	size	leadingEdge
CALNEXIN CALRETICULIN CYCLE%REACTOME%R-HSA-901042.2	0.8602150537634409	1	0.05594285930657051	-0.17682123338062472	-0.7210863620192234	26	
REGULATION OF RELAXATION OF MUSCLE%GOBP%GO:1901077	0.825	1	0.056411838821759604	-0.3076025013038553	-0.7212136000228118	5	
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	0.8739316239316239	1	0.05490737032909582	-0.15928317971349132	-0.7212280923263324	36	
NERVE GROWTH FACTOR SIGNALING PATHWAY%GOBP%GO:0038180	0.8209255533199196	1	0.05502111171631165	-0.33794713582923375	-0.7213762114983439	4	
FORMATION OF EXTRACHROMOSOMAL CIRCULAR DNA%GOBP%GO:0001325	0.8082474226804124	1	0.056886416047570075	-0.24037684309423868	-0.7214667778130848	10	
T-CIRCLE FORMATION%GOBP%GO:0090656	0.8082474226804124	1	0.056886416047570075	-0.24037684309423868	-0.7214667778130848	10	
TELOMERE MAINTENANCE VIA TELOMERE TRIMMING%GOBP%GO:0090737	0.8082474226804124	1	0.056886416047570075	-0.24037684309423868	-0.7214667778130848	10	
CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GOBP%GO:0021953	0.8789144050104384	1	0.05356693847709506	-0.1650990276473529	-0.7215788372664498	32	
PRPP BIOSYNTHESIS I%HUMANCYC%PWY0-662	0.8408644400785854	1	0.052805004567128964	-0.43212084094495673	-0.721839555357984	2	
PRPP BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 75%73843	0.8408644400785854	1	0.052805004567128964	-0.43212084094495673	-0.721839555357984	2	
BIOCARTA_DICER_PATHWAY%MSIGDB_C2%BIOCARTA_DICER_PATHWAY	0.8209255533199196	1	0.05502111171631165	-0.33816773042635234	-0.7218470889755444	4	
RAF-INDEPENDENT MAPK1 3 ACTIVATION%REACTOME%R-HSA-112409.2	0.8151260504201681	1	0.057366742676855584	-0.19866402401912647	-0.722074346360854	18	
CHOLESTEROL TRANSPORT INVOLVED IN CHOLESTEROL STORAGE%GOBP%GO:0010879	0.9188118811881189	1	0.049093966819213915	-0.5397632544181393	-0.7221798438928395	1	
LIPID TRANSPORT INVOLVED IN LIPID STORAGE%GOBP%GO:0010877	0.9188118811881189	1	0.049093966819213915	-0.5397632544181393	-0.7221798438928395	1	
POSITIVE REGULATION OF BILE ACID BIOSYNTHETIC PROCESS%GOBP%GO:0070859	0.9188118811881189	1	0.049093966819213915	-0.5397632544181393	-0.7221798438928395	1	
POSITIVE REGULATION OF BILE ACID METABOLIC PROCESS%GOBP%GO:1904253	0.9188118811881189	1	0.049093966819213915	-0.5397632544181393	-0.7221798438928395	1	
POSITIVE REGULATION OF CHOLESTEROL ESTERIFICATION%GOBP%GO:0010873	0.9188118811881189	1	0.049093966819213915	-0.5397632544181393	-0.7221798438928395	1	
REGULATION OF RETROGRADE PROTEIN TRANSPORT, ER TO CYTOSOL%GOBP%GO:1904152	0.8151950718685832	1	0.05629407497009682	-0.22447331094688172	-0.7223584883800889	12	
DORSAL/VENTRAL PATTERN FORMATION%GOBP%GO:0009953	0.8057259713701431	1	0.056648418361399534	-0.28568656517274704	-0.722505115447027	6	
PROTEIN INSERTION INTO MITOCHONDRIAL MEMBRANE INVOLVED IN APOPTOTIC SIGNALING PATHWAY%GOBP%GO:0001844	0.8057259713701431	1	0.056648418361399534	-0.28576236177534664	-0.7226968060611046	6	
POSITIVE REGULATION OF ANTEROGRADE SYNAPTIC VESICLE TRANSPORT%GOBP%GO:1903744	0.9168316831683169	1	0.04919275210451909	-0.5401800600200066	-0.7227375117259615	1	
REGULATION OF ANTEROGRADE SYNAPTIC VESICLE TRANSPORT%GOBP%GO:1903742	0.9168316831683169	1	0.04919275210451909	-0.5401800600200066	-0.7227375117259615	1	
VASODILATION%GOBP%GO:0042311	0.8103092783505155	1	0.05676723874874463	-0.27408988064925405	-0.7228510120661	7	
CHROMATIN DISASSEMBLY%GOBP%GO:0031498	0.8372591006423983	1	0.05700595265823873	-0.20823116767924246	-0.7228725475424812	16	
NUCLEOSOME DISASSEMBLY%GOBP%GO:0006337	0.8372591006423983	1	0.05700595265823873	-0.20823116767924246	-0.7228725475424812	16	
NEGATIVE REGULATION OF LIPOPROTEIN PARTICLE CLEARANCE%GOBP%GO:0010985	0.8484848484848485	1	0.053676960063812645	-0.38035684508921125	-0.7229129188655141	3	
POSITIVE REGULATION OF LIPID KINASE ACTIVITY%GOBP%GO:0090218	0.8649237472766884	1	0.05629407497009682	-0.19006877758056667	-0.7230640672155398	21	
BIOCARTA_PAR1_PATHWAY%MSIGDB_C2%BIOCARTA_PAR1_PATHWAY	0.8425531914893617	1	0.056411838821759604	-0.21537809096588537	-0.7232548942126112	14	
SREBF AND MIR33 IN CHOLESTEROL AND LIPID HOMEOSTASIS%WIKIPATHWAYS_20210210%WP2011%HOMO SAPIENS	0.8301075268817204	1	0.057609110864425044	-0.2227360953857831	-0.7234141724634229	13	
NEGATIVE REGULATION OF CYTOKINE ACTIVITY%GOBP%GO:0060302	0.9168316831683169	1	0.04919275210451909	-0.5407635878626209	-0.7235182466923321	1	
REGULATION OF VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046596	0.8580508474576272	1	0.05536428377253621	-0.17339621318136889	-0.7237120390379322	28	
POSITIVE REGULATION OF MONOCYTE DIFFERENTIATION%GOBP%GO:0045657	0.8299595141700404	1	0.054793950077336284	-0.26065376959717024	-0.7237150630300795	8	
NEGATIVE REGULATION OF ASTROCYTE ACTIVATION%GOBP%GO:0061889	0.9168316831683169	1	0.04919275210451909	-0.5409303101033678	-0.7237413138255808	1	
NEGATIVE REGULATION OF ASTROCYTE DIFFERENTIATION%GOBP%GO:0048712	0.9168316831683169	1	0.04919275210451909	-0.5409303101033678	-0.7237413138255808	1	
REGULATION OF ASTROCYTE ACTIVATION%GOBP%GO:0061888	0.9168316831683169	1	0.04919275210451909	-0.5409303101033678	-0.7237413138255808	1	
REGULATION OF PHOSPHATIDYLCHOLINE CATABOLIC PROCESS%GOBP%GO:0010899	0.9168316831683169	1	0.04919275210451909	-0.5409303101033678	-0.7237413138255808	1	
NEGATIVE REGULATION OF SATELLITE CELL DIFFERENTIATION%GOBP%GO:1902725	0.8388998035363457	1	0.05291298484305835	-0.43326385994164235	-0.7237489201609615	2	
NEGATIVE REGULATION OF SKELETAL MUSCLE CELL DIFFERENTIATION%GOBP%GO:2001015	0.8388998035363457	1	0.05291298484305835	-0.43326385994164235	-0.7237489201609615	2	
NEGATIVE REGULATION OF SKELETAL MUSCLE CELL PROLIFERATION%GOBP%GO:0014859	0.8388998035363457	1	0.05291298484305835	-0.43326385994164235	-0.7237489201609615	2	
NEGATIVE REGULATION OF SKELETAL MUSCLE SATELLITE CELL PROLIFERATION%GOBP%GO:1902723	0.8388998035363457	1	0.05291298484305835	-0.43326385994164235	-0.7237489201609615	2	
MONOACYLGLYCEROL CATABOLIC PROCESS%GOBP%GO:0052651	0.8166666666666667	1	0.056886416047570075	-0.30877180872599597	-0.7239551915634553	5	
REGULATION OF TNFR1 SIGNALING%REACTOME%R-HSA-5357905.3	0.8739669421487604	1	0.05334778506754903	-0.16679194419468235	-0.7239855087160001	31	
L-SERINE TRANSPORT%GOBP%GO:0015825	0.8169014084507042	1	0.05524956631252492	-0.3391742360741671	-0.7239955588221395	4	
SERINE TRANSPORT%GOBP%GO:0032329	0.8169014084507042	1	0.05524956631252492	-0.3391742360741671	-0.7239955588221395	4	
INACTIVATION OF CDC42 AND RAC1%REACTOME%R-HSA-428543.2	0.8484848484848485	1	0.053676960063812645	-0.38094047023511757	-0.7240221670970044	3	
REGULATION OF GENE SILENCING BY RNA%GOBP%GO:0060966	0.918918918918919	1	0.05132233304211431	-0.13202127926414425	-0.7241633169753318	76	
REGULATION OF POSTTRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0060147	0.918918918918919	1	0.05132233304211431	-0.13202127926414425	-0.7241633169753318	76	
POLYMERASE SWITCHING ON THE C-STRAND OF THE TELOMERE%REACTOME DATABASE ID RELEASE 75%174411	0.853763440860215	1	0.05629407497009682	-0.17985489965651155	-0.7243113603428064	25	
NEGATIVE REGULATION OF PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0010642	0.8299595141700404	1	0.054793950077336284	-0.26098924013679203	-0.7246465096886194	8	
BIOCARTA_EGFR_SMRTE_PATHWAY%MSIGDB_C2%BIOCARTA_EGFR_SMRTE_PATHWAY	0.8061855670103093	1	0.05700595265823873	-0.24151163760740801	-0.7248727487475448	10	
PROTEIN POLYGLYCYLATION%GOBP%GO:0018094	0.9168316831683169	1	0.04919275210451909	-0.5419306435478493	-0.7250797166250733	1	
PROTEIN O-LINKED FUCOSYLATION%GOBP%GO:0036066	0.8148893360160966	1	0.05536428377253621	-0.33978153923121823	-0.7252918978178513	4	
POSITIVE REGULATION OF STEROID BIOSYNTHETIC PROCESS%GOBP%GO:0010893	0.8299595141700404	1	0.054793950077336284	-0.261246439348935	-0.7253606330420435	8	
EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030855	0.9743589743589743	1	0.049890735672630714	-0.11582632214117422	-0.7255862526290704	157	
SIGNALING MEDIATED BY P38-GAMMA AND P38-DELTA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING MEDIATED BY P38-GAMMA AND P38-DELTA	0.8103092783505155	1	0.05676723874874463	-0.2751429071905356	-0.7256281350277167	7	
SOMITOGENESIS%GOBP%GO:0001756	0.8464646464646465	1	0.053787280776029955	-0.3818187124020214	-0.7256913696275867	3	
PECAM1 INTERACTIONS%REACTOME%R-HSA-210990.1	0.7946058091286307	1	0.05797547575714859	-0.2329825129689434	-0.7257766790258368	11	
CHROMOSOME CONDENSATION%GOBP%GO:0030261	0.8680851063829788	1	0.05502111171631165	-0.15798572046470113	-0.7260163548291046	38	
NF-KB ACTIVATION THROUGH FADD RIP-1 PATHWAY MEDIATED BY CASPASE-8 AND -10%REACTOME DATABASE ID RELEASE 75%933543	0.8151950718685832	1	0.05629407497009682	-0.22561535252398832	-0.7260335953396916	12	
REGULATION OF CAMP-MEDIATED SIGNALING%GOBP%GO:0043949	0.8109243697478992	1	0.057609110864425044	-0.19976146786444687	-0.7260631714699295	18	
PLASMA LIPOPROTEIN CLEARANCE%REACTOME DATABASE ID RELEASE 75%8964043	0.8583509513742071	1	0.05524956631252492	-0.18363791499803744	-0.7260901848655802	23	
MYOCLONIC EPILEPSY OF LAFORA%REACTOME%R-HSA-3785653.3	0.8082474226804124	1	0.056886416047570075	-0.2754099970629991	-0.7263325250773075	7	
DETECTION OF LIGHT STIMULUS INVOLVED IN SENSORY PERCEPTION%GOBP%GO:0050962	0.8464646464646465	1	0.053787280776029955	-0.38217383954170325	-0.7263663305239932	3	
DETECTION OF LIGHT STIMULUS INVOLVED IN VISUAL PERCEPTION%GOBP%GO:0050908	0.8464646464646465	1	0.053787280776029955	-0.38217383954170325	-0.7263663305239932	3	
LXRS REGULATE GENE EXPRESSION LINKED TO LIPOGENESIS%REACTOME DATABASE ID RELEASE 75%9029558	0.8082474226804124	1	0.056886416047570075	-0.27543143910459456	-0.7263890736862212	7	
DIGESTION AND ABSORPTION%REACTOME%R-HSA-8963743.2	0.8128772635814889	1	0.05547933087042326	-0.34030160084747574	-0.7264020125035727	4	
TRK RECEPTOR SIGNALING MEDIATED BY THE MAPK PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRK RECEPTOR SIGNALING MEDIATED BY THE MAPK PATHWAY	0.8794178794178794	1	0.05334778506754903	-0.16960015997322198	-0.7264496239148169	30	
TRAF6 MEDIATED IRF7 ACTIVATION IN TLR7 8 OR 9 SIGNALING%REACTOME DATABASE ID RELEASE 75%975110	0.8279352226720648	1	0.05490737032909582	-0.2616860750242553	-0.7265812981448977	8	
(R)-CARNITINE TRANSMEMBRANE TRANSPORT%GOBP%GO:1902270	0.9168316831683169	1	0.04919275210451909	-0.5431810603534512	-0.726752720124439	1	
(R)-CARNITINE TRANSPORT%GOBP%GO:1900749	0.9168316831683169	1	0.04919275210451909	-0.5431810603534512	-0.726752720124439	1	
DEFECTIVE SLC22A5 CAUSES SYSTEMIC PRIMARY CARNITINE DEFICIENCY (CDSP)%REACTOME%R-HSA-5619053.1	0.9168316831683169	1	0.04919275210451909	-0.5431810603534512	-0.726752720124439	1	
POSITIVE REGULATION OF INTESTINAL EPITHELIAL STRUCTURE MAINTENANCE%GOBP%GO:0060731	0.9168316831683169	1	0.04919275210451909	-0.5431810603534512	-0.726752720124439	1	
REGULATION OF INTESTINAL EPITHELIAL STRUCTURE MAINTENANCE%GOBP%GO:0060730	0.9168316831683169	1	0.04919275210451909	-0.5431810603534512	-0.726752720124439	1	
SODIUM-DEPENDENT ORGANIC CATION TRANSPORT%GOBP%GO:0070715	0.9168316831683169	1	0.04919275210451909	-0.5431810603534512	-0.726752720124439	1	
SEROTONIN AND ANXIETY%WIKIPATHWAYS_20210210%WP3947%HOMO SAPIENS	0.8016359918200409	1	0.056886416047570075	-0.28748233363250586	-0.7270466377182953	6	
GALACTOSE DEGRADATION I (LELOIR PATHWAY)%HUMANCYC%PWY-6317	0.8108651911468813	1	0.05559470977588687	-0.34070553927521197	-0.7272642526050134	4	
POSITIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048661	0.8580645161290322	1	0.05605958750323349	-0.17835719090765517	-0.7273500782268708	26	
REGULATION OF LIPOPOLYSACCHARIDE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0031664	0.8351177730192719	1	0.05712585100181134	-0.19695039416105883	-0.7274931780806467	19	
CALCIUM-MEDIATED SIGNALING USING EXTRACELLULAR CALCIUM SOURCE%GOBP%GO:0035585	0.8444444444444444	1	0.05389790253573186	-0.38284603994986105	-0.7276439264589631	3	
DISACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0046351	0.8444444444444444	1	0.05389790253573186	-0.38285809571452395	-0.7276668398576153	3	
EPO SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPO SIGNALING PATHWAY	0.8705636743215032	1	0.0540088272801684	-0.16649701807526174	-0.7276888690567931	32	
BASE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 75%73884	0.9173913043478261	1	0.05345721410899102	-0.13948597930290255	-0.7280732411111831	64	
TRANSCRIPTIONAL REGULATION OF GRANULOPOIESIS%REACTOME%R-HSA-9616222.2	0.9150326797385621	1	0.053676960063812645	-0.14657722002053108	-0.7285984267331551	52	
POSITIVE REGULATION OF TRIGLYCERIDE BIOSYNTHETIC PROCESS%GOBP%GO:0010867	0.8020618556701031	1	0.057246113520288446	-0.24275410583096552	-0.7286018914313671	10	
PEPTIDYL-HISTIDINE METHYLATION, TO FORM TELE-METHYLHISTIDINE%GOBP%GO:0042038	0.9128712871287129	1	0.04939101059815013	-0.5445981993997999	-0.7286487907570535	1	
REGULATION OF CELL AGING%GOBP%GO:0090342	0.8559322033898306	1	0.05547933087042326	-0.17462228862955412	-0.7288293685709155	28	
NUCLEAR BODY ORGANIZATION%GOBP%GO:0030575	0.7863070539419087	1	0.05846932103863807	-0.23399647946590915	-0.7289353419977198	11	
REGULATION OF NEUROGENESIS%GOBP%GO:0050767	0.9977777777777778	1	0.05060042438536184	-0.1067111219323156	-0.7292790620257334	264	
TNFR1-INDUCED PROAPOPTOTIC SIGNALING%REACTOME%R-HSA-5357786.2	0.8090349075975359	1	0.056648418361399534	-0.2266424926296648	-0.7293389476373043	12	
3'-PHOSPHOADENOSINE 5'-PHOSPHOSULFATE BIOSYNTHETIC PROCESS%GOBP%GO:0050428	0.8145833333333333	1	0.05700595265823873	-0.31109782982393247	-0.7294088469877806	5	
PURINE RIBONUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0034036	0.8145833333333333	1	0.05700595265823873	-0.31109782982393247	-0.7294088469877806	5	
TRANSPORT AND SYNTHESIS OF PAPS%REACTOME%R-HSA-174362.2	0.8145833333333333	1	0.05700595265823873	-0.31109782982393247	-0.7294088469877806	5	
NEGATIVE REGULATION OF CELL PROLIFERATION%GOBP%GO:0008285	0.9933774834437086	1	0.05049830441007088	-0.10512008107366246	-0.7294930017961245	289	
FIBRONECTIN MATRIX FORMATION%REACTOME%R-HSA-1566977.1	0.8145833333333333	1	0.05700595265823873	-0.31121342968257537	-0.7296798857142558	5	
POLARIZED EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030859	0.7863070539419087	1	0.05846932103863807	-0.23424572077090888	-0.7297117673367446	11	
ANDROGEN METABOLIC PROCESS%GOBP%GO:0008209	0.8	1	0.057366742676855584	-0.24314125001332254	-0.7297638655308635	10	
VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION%GOBP%GO:0010573	0.7995910020449898	1	0.05700595265823873	-0.2885818704010144	-0.729827380800803	6	
NEGATIVE REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:2000178	0.8145833333333333	1	0.05700595265823873	-0.3112908605737158	-0.7298614323906178	5	
DEFECTIVE B4GALT1 CAUSES B4GALT1-CDG (CDG-2D)%REACTOME%R-HSA-3656244.2	0.9108910891089109	1	0.04949048661354951	-0.545515171723908	-0.7298756599899215	1	
DEFECTIVE B4GALT1 CAUSES B4GALT1-CDG (CDG-2D)%REACTOME%R-HSA-4793953.1	0.9108910891089109	1	0.04949048661354951	-0.545515171723908	-0.7298756599899215	1	
INTERACTION WITH CUMULUS CELLS AND THE ZONA PELLUCIDA%REACTOME DATABASE ID RELEASE 75%2534343	0.9108910891089109	1	0.04949048661354951	-0.545515171723908	-0.7298756599899215	1	
TAIL-ANCHORED MEMBRANE PROTEIN INSERTION INTO ER MEMBRANE%GOBP%GO:0071816	0.8118393234672304	1	0.057852975703250924	-0.205601254451288	-0.730086654553889	17	
POSITIVE REGULATION OF ASPARTIC-TYPE PEPTIDASE ACTIVITY%GOBP%GO:1905247	0.797938144329897	1	0.0574877409561325	-0.2768546518775396	-0.7301424803821263	7	
PID_ECADHERIN_KERATINOCYTE_PATHWAY%MSIGDB_C2%PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.821505376344086	1	0.05809835768732064	-0.22488317757009346	-0.7303875805178454	13	
REGULATION OF SMOOTH MUSCLE CELL APOPTOTIC PROCESS%GOBP%GO:0034391	0.7813765182186235	1	0.057609110864425044	-0.25176211043155783	-0.730632812088673	9	
CHOLINE TRANSPORT%GOBP%GO:0015871	0.8404040404040404	1	0.054120056962023176	-0.38444222111055526	-0.730677656485946	3	
EPITHELIAL CELL MATURATION%GOBP%GO:0002070	0.9108910891089109	1	0.04949048661354951	-0.5461820606868957	-0.7307679285229166	1	
REGULATION OF IP-10 PRODUCTION%GOBP%GO:0071658	0.8108651911468813	1	0.05559470977588687	-0.34236638038856	-0.7308094558135207	4	
CITRULLINE METABOLIC PROCESS%GOBP%GO:0000052	0.8383838383838383	1	0.05423159354958409	-0.38456326545547725	-0.7309077154998155	3	
REGULATION OF ALKALINE PHOSPHATASE ACTIVITY%GOBP%GO:0010692	0.8383838383838383	1	0.05423159354958409	-0.38458528596082386	-0.7309495680601165	3	
RESPONSE TO MECHANICAL STIMULUS%GOBP%GO:0009612	0.8982300884955752	1	0.05524956631252492	-0.14324396338501405	-0.730958720131653	59	
DTDP BIOSYNTHETIC PROCESS%GOBP%GO:0006233	0.831041257367387	1	0.05334778506754903	-0.4375989995831597	-0.7309905872474287	2	
DTDP METABOLIC PROCESS%GOBP%GO:0046072	0.831041257367387	1	0.05334778506754903	-0.4375989995831597	-0.7309905872474287	2	
DTTP BIOSYNTHETIC PROCESS%GOBP%GO:0006235	0.831041257367387	1	0.05334778506754903	-0.4375989995831597	-0.7309905872474287	2	
DUDP BIOSYNTHETIC PROCESS%GOBP%GO:0006227	0.831041257367387	1	0.05334778506754903	-0.4375989995831597	-0.7309905872474287	2	
DUDP METABOLIC PROCESS%GOBP%GO:0046077	0.831041257367387	1	0.05334778506754903	-0.4375989995831597	-0.7309905872474287	2	
PYRIMIDINE DEOXYRIBONUCLEOSIDE DIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009197	0.831041257367387	1	0.05334778506754903	-0.4375989995831597	-0.7309905872474287	2	
PYRIMIDINE DEOXYRIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009196	0.831041257367387	1	0.05334778506754903	-0.4375989995831597	-0.7309905872474287	2	
PYRIMIDINE DEOXYRIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009212	0.831041257367387	1	0.05334778506754903	-0.4375989995831597	-0.7309905872474287	2	
POSITIVE REGULATION OF HH TARGET TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0007228	0.9108910891089109	1	0.04949048661354951	-0.5463487829276426	-0.7309909956561653	1	
SIGNAL TRANSDUCTION DOWNSTREAM OF SMOOTHENED%GOBP%GO:0007227	0.9108910891089109	1	0.04949048661354951	-0.5463487829276426	-0.7309909956561653	1	
REGULATION OF GLUCOSE IMPORT%GOBP%GO:0046324	0.8516129032258064	1	0.056411838821759604	-0.17930033027579984	-0.7311962505606459	26	
REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002637	0.8580508474576272	1	0.05536428377253621	-0.1645236157496271	-0.7313217803780229	34	
DEFECTIVE POMT1 CAUSES MDDGA1, MDDGB1 AND MDDGC1%REACTOME DATABASE ID RELEASE 75%5083633	0.8363636363636363	1	0.05434343902691621	-0.3847959747287365	-0.7313500068431971	3	
DEFECTIVE POMT2 CAUSES MDDGA2, MDDGB2 AND MDDGC2%REACTOME%R-HSA-5083629.1	0.8363636363636363	1	0.05434343902691621	-0.3847959747287365	-0.7313500068431971	3	
CELLULAR TRIGLYCERIDE HOMEOSTASIS%GOBP%GO:0035356	0.8108651911468813	1	0.05559470977588687	-0.3426458434100016	-0.7314059928285979	4	
DETECTION OF ABIOTIC STIMULUS%GOBP%GO:0009582	0.8520084566596194	1	0.05559470977588687	-0.1850715076267806	-0.7317584998039043	23	
CILIUM MOVEMENT INVOLVED IN CELL MOTILITY%GOBP%GO:0060294	0.831041257367387	1	0.05334778506754903	-0.43809920800333474	-0.7318261642189441	2	
MITOCHONDRIAL ABC TRANSPORTERS%REACTOME DATABASE ID RELEASE 75%1369007	0.8343434343434344	1	0.054455595394037055	-0.38519259629814906	-0.7321038327835763	3	
RESPONSE TO CALCIUM ION%GOBP%GO:0051592	0.9010989010989011	1	0.054793950077336284	-0.1453174357578285	-0.7321819057558008	56	
REGULATION OF EPIDERMIS DEVELOPMENT%GOBP%GO:0045682	0.8553191489361702	1	0.055710422676667086	-0.17753781332421373	-0.7323067524905738	27	
DNA HYPERMETHYLATION%GOBP%GO:0044026	0.904950495049505	1	0.0497903187820785	-0.5474324774924975	-0.7324409320222822	1	
HYPERMETHYLATION OF CPG ISLAND%GOBP%GO:0044027	0.904950495049505	1	0.0497903187820785	-0.5474324774924975	-0.7324409320222822	1	
NEGATIVE REGULATION OF NEUTROPHIL DEGRANULATION%GOBP%GO:0043314	0.904950495049505	1	0.0497903187820785	-0.5474324774924975	-0.7324409320222822	1	
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO CHROMATIN%GOBP%GO:0120186	0.904950495049505	1	0.0497903187820785	-0.5474324774924975	-0.7324409320222822	1	
POSITIVE REGULATION OF ANTIFUNGAL INNATE IMMUNE RESPONSE%GOBP%GO:1905036	0.904950495049505	1	0.0497903187820785	-0.5474324774924975	-0.7324409320222822	1	
PRO-T CELL DIFFERENTIATION%GOBP%GO:0002572	0.904950495049505	1	0.0497903187820785	-0.5474324774924975	-0.7324409320222822	1	
POSITIVE REGULATION OF TELOMERIC DNA BINDING%GOBP%GO:1904744	0.831041257367387	1	0.05334778506754903	-0.4385160483534806	-0.7325224783618737	2	
VEGFR1 SPECIFIC SIGNALS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VEGFR1 SPECIFIC SIGNALS	0.8562091503267973	1	0.05676723874874463	-0.19255596855759688	-0.7325258970157076	21	
REGULATION OF AMPA RECEPTOR ACTIVITY%GOBP%GO:2000311	0.8145833333333333	1	0.05700595265823873	-0.3125416944629753	-0.7327941732119035	5	
THYMINE CATABOLIC PROCESS%GOBP%GO:0006210	0.831041257367387	1	0.05334778506754903	-0.4387163850516659	-0.7328571323277034	2	
THYMINE METABOLIC PROCESS%GOBP%GO:0019859	0.831041257367387	1	0.05334778506754903	-0.4387163850516659	-0.7328571323277034	2	
ESTABLISHMENT OF NEUROBLAST POLARITY%GOBP%GO:0045200	0.8343434343434344	1	0.054455595394037055	-0.38559999118578636	-0.7328781346823201	3	
ESTABLISHMENT OR MAINTENANCE OF NEUROBLAST POLARITY%GOBP%GO:0045196	0.8343434343434344	1	0.054455595394037055	-0.38559999118578636	-0.7328781346823201	3	
REGULATION OF DEFENSE RESPONSE TO VIRUS BY VIRUS%GOBP%GO:0050690	0.8553191489361702	1	0.055710422676667086	-0.17767842490653543	-0.7328867461791551	27	
LACTOSYLCERAMIDE BIOSYNTHETIC PROCESS%GOBP%GO:0001572	0.904950495049505	1	0.0497903187820785	-0.5478492830943648	-0.732998599855404	1	
CELLULAR RESPONSE TO AMINO ACID STIMULUS%GOBP%GO:0071230	0.8702928870292888	1	0.054120056962023176	-0.1738318405128294	-0.7331619001313618	29	
GLAND MORPHOGENESIS%GOBP%GO:0022612	0.7946611909650924	1	0.0574877409561325	-0.22806732453029954	-0.7339240781082573	12	
GOLGI TO PLASMA MEMBRANE CFTR PROTEIN TRANSPORT%GOBP%GO:0043000	0.902970297029703	1	0.049890735672630714	-0.5486828942980994	-0.7341139355216478	1	
DEFECTIVE GAMMA-CARBOXYLATION OF F9%REACTOME%R-HSA-9673240.1	0.902970297029703	1	0.049890735672630714	-0.5488496165388462	-0.7343370026548965	1	
REGULATION OF AMINE TRANSPORT%GOBP%GO:0051952	0.810126582278481	1	0.057852975703250924	-0.21537073683217134	-0.7343727868476866	15	
ENDOCYTOSIS INVOLVED IN VIRAL ENTRY INTO HOST CELL%GOBP%GO:0075509	0.7955010224948875	1	0.057246113520288446	-0.2904518975279742	-0.7345567042271117	6	
RECEPTOR-MEDIATED ENDOCYTOSIS OF VIRUS BY HOST CELL%GOBP%GO:0019065	0.7955010224948875	1	0.057246113520288446	-0.2904518975279742	-0.7345567042271117	6	
SOMATIC MUSCLE DEVELOPMENT%GOBP%GO:0007525	0.902970297029703	1	0.049890735672630714	-0.5490163387795932	-0.7345600697881455	1	
CYSTEINE BIOSYNTHESIS%PANTHER PATHWAY%P02737	0.902970297029703	1	0.049890735672630714	-0.5490996998999667	-0.7346716033547698	1	
PML BODY ORGANIZATION%GOBP%GO:0030578	0.8125	1	0.05712585100181134	-0.31341585901310354	-0.7348437643548166	5	
POSITIVE REGULATION OF MICROTUBULE DEPOLYMERIZATION%GOBP%GO:0031117	0.902970297029703	1	0.049890735672630714	-0.5492664221407135	-0.7348946704880185	1	
POSITIVE REGULATION OF BLOOD PRESSURE BY EPINEPHRINE-NOREPINEPHRINE%GOBP%GO:0003321	0.8290766208251473	1	0.05345721410899102	-0.43995652180548583	-0.7349287282289864	2	
POSITIVE REGULATION OF HEART RATE BY EPINEPHRINE-NOREPINEPHRINE%GOBP%GO:0001996	0.8290766208251473	1	0.05345721410899102	-0.43995652180548583	-0.7349287282289864	2	
